episode,reward,length,win
786,-48.2000,12,0
787,166.4000,16,1
788,-46.9000,21,0
789,162.5500,19,1
790,-47.2000,18,0
791,-44.9000,27,0
792,159.6500,51,1
793,168.9000,16,1
794,-55.8000,28,0
795,158.4500,19,1
796,-50.1000,33,0
797,-64.1000,47,0
798,-54.3000,32,0
799,-46.0000,16,0
800,-46.9000,26,0
801,-50.3000,18,0
802,-56.5000,34,0
803,153.2500,43,1
804,-57.4000,33,0
805,149.6500,49,1
806,160.3000,46,1
807,165.0500,23,1
808,169.4500,21,1
809,163.5000,18,1
810,169.1000,14,1
811,167.1000,32,1
812,-46.4000,10,0
813,-49.6000,9,0
814,161.7000,44,1
815,131.3000,74,1
816,-55.6000,22,0
817,-50.2000,26,0
818,163.7000,26,1
819,170.0000,22,1
820,-50.6000,12,0
821,166.7500,31,1
822,-51.6000,27,0
823,160.9500,37,1
824,165.9500,19,1
825,-48.0000,14,0
826,-50.1000,37,0
827,159.3500,25,1
828,167.4500,29,1
829,170.2500,15,1
830,162.5500,31,1
831,-57.9000,50,0
832,-46.2000,10,0
833,-42.9000,16,0
834,-47.5000,24,0
835,-57.2000,7,0
836,167.2500,17,1
837,-64.3000,19,0
838,-44.3000,16,0
839,149.9500,33,1
840,-46.3000,29,0
841,-46.8000,25,0
842,167.9500,17,1
843,169.2500,21,1
844,-54.8000,38,0
845,-45.8000,19,0
846,150.7500,35,1
847,-48.1000,12,0
848,-43.3000,16,0
849,-46.8000,16,0
850,160.8500,25,1
851,168.2000,20,1
852,163.5000,22,1
853,-51.5000,22,0
854,164.9000,26,1
855,-50.3000,30,0
856,-98.2000,70,0
857,166.5000,28,1
858,166.7500,19,1
859,-48.6000,28,0
860,167.0500,15,1
861,-55.9000,27,0
862,-61.0000,62,0
863,-47.9000,14,0
864,161.9500,37,1
865,170.3500,13,1
866,165.8000,36,1
867,159.8500,39,1
868,-51.5000,23,0
869,161.1500,27,1
870,-57.7000,13,0
871,171.0000,20,1
872,112.1000,94,1
873,168.9500,15,1
874,150.1500,57,1
875,-55.6000,26,0
876,165.6000,26,1
877,166.2000,16,1
878,144.7500,37,1
879,164.7000,28,1
880,161.2500,33,1
881,-55.2000,36,0
882,166.0000,20,1
883,-49.4000,20,0
884,-44.7000,19,0
885,162.4500,21,1
886,-50.9000,23,0
887,161.1500,17,1
888,150.1000,46,1
889,163.9000,22,1
890,164.2000,40,1
891,-76.5000,73,0
892,-47.6000,18,0
893,-48.0000,14,0
894,164.2000,18,1
895,172.1000,14,1
896,-51.7000,26,0
897,-50.1000,25,0
898,-48.8000,23,0
899,162.2000,28,1
900,-45.7000,15,0
901,161.3000,32,1
902,162.9000,38,1
903,-48.7000,19,0
904,169.4000,18,1
905,-44.1000,16,0
906,-61.4000,32,0
907,171.0500,19,1
908,151.7000,38,1
909,157.9500,41,1
910,-48.0000,15,0
911,154.2000,26,1
912,-61.2000,21,0
913,165.7500,29,1
914,161.3000,26,1
915,-46.6000,18,0
916,170.4500,25,1
917,162.8000,20,1
918,-58.9000,18,0
919,153.2000,46,1
920,-57.4000,31,0
921,166.3000,42,1
922,-55.7000,53,0
923,-47.7000,34,0
924,169.3000,24,1
925,158.8000,30,1
926,166.8000,22,1
927,165.3000,20,1
928,166.6000,20,1
929,171.0000,18,1
930,166.7000,24,1
931,-50.2000,24,0
932,164.3000,18,1
933,-47.8000,19,0
934,-55.9000,43,0
935,-97.9000,104,0
936,166.2500,23,1
937,-61.0000,41,0
938,161.5500,25,1
939,-49.8000,14,0
940,163.1000,18,1
941,150.9000,44,1
942,-59.2000,35,0
943,170.4500,19,1
944,170.1000,14,1
945,153.2500,45,1
946,-48.9000,27,0
947,168.1000,20,1
948,162.6500,27,1
949,171.2000,20,1
950,166.1000,20,1
951,159.8000,20,1
952,-48.2000,18,0
953,164.9000,20,1
954,166.4500,17,1
955,166.2500,25,1
956,170.7500,21,1
957,166.1500,31,1
958,164.6500,23,1
959,-50.1000,31,0
960,164.2500,23,1
961,-57.6000,37,0
962,169.4500,19,1
963,159.4000,20,1
964,167.3500,21,1
965,164.9000,22,1
966,161.7500,25,1
967,168.1500,29,1
968,165.8000,12,1
969,-45.8000,19,0
970,-48.1000,15,0
971,171.2500,13,1
972,-59.2000,11,0
973,169.2000,20,1
974,166.4500,19,1
975,153.2000,42,1
976,164.2500,21,1
977,167.1500,23,1
978,166.8000,22,1
979,-47.6000,26,0
980,158.9500,35,1
981,165.6000,32,1
982,170.0000,18,1
983,-44.1000,13,0
984,-64.9000,14,0
985,-57.6000,37,0
986,164.8500,23,1
987,167.4500,17,1
988,165.0500,25,1
989,-58.3000,52,0
990,161.4500,31,1
991,163.3500,37,1
992,165.0500,23,1
993,-46.5000,8,0
994,150.8500,31,1
995,168.6500,17,1
996,-60.1000,11,0
997,-58.6000,13,0
998,-46.9000,16,0
999,168.8000,20,1
1000,161.1500,39,1
